date,close,open,high,low
5/9/2005,1974.06,1957.35,1976.64,1947.69
5/10/2005,1938.61,1971.01,1972.22,1938.2
5/11/2005,1944.22,1926.36,1948.77,1922.87
5/12/2005,1953.78,1948.48,1960.94,1946.76
5/13/2005,1942.03,1948.34,1949.76,1932.98
5/16/2005,1864.25,1937.92,1939.98,1860.99
5/17/2005,1773.31,1873.99,1893.6,1748.43
5/18/2005,1798.81,1778.97,1803.36,1758.08
5/19/2005,1851.31,1817.03,1851.94,1817.03
5/20/2005,1834.37,1854.56,1859.67,1830.59
5/23/2005,1824.51,1838.97,1838.97,1822.06
5/24/2005,1800.69,1823.28,1827.71,1797.41
5/25/2005,1758.4,1796.03,1797.18,1753.99
5/26/2005,1748.08,1744.68,1756.71,1736.41
5/27/2005,1747.89,1751.95,1761.61,1731.08
5/30/2005,1757.83,1757.77,1769.32,1754.64
5/31/2005,1790.51,1762.76,1790.54,1749.13
6/1/2005,1797.39,1793.08,1817.02,1786.43
6/2/2005,1793.32,1804.59,1804.8,1786.54
6/3/2005,1799.25,1802.77,1805.4,1793.51
6/6/2005,1817.93,1789.3,1819.28,1786.16
6/7/2005,1805.99,1821.44,1824.03,1804.9
6/8/2005,1789.37,1809.14,1815.96,1786.36
6/9/2005,1760.5,1785.8,1785.99,1754.61
6/10/2005,1774.12,1764.93,1777.32,1762.71
6/13/2005,1782.79,1781.51,1788.87,1778.42
6/14/2005,1763.62,1785.7,1786.13,1760.96
6/15/2005,1762.59,1762.82,1769.8,1755.42
6/16/2005,1770.63,1774.72,1778.54,1765.13
6/17/2005,1779.82,1774.85,1782.68,1771.1
6/20/2005,1773.85,1787.18,1788.69,1770.3
6/21/2005,1793,1777.17,1793.7,1774.86
6/22/2005,1819.07,1797.96,1819.14,1792.72
6/23/2005,1819.86,1822.6,1829.27,1813.27
6/24/2005,1833.61,1803.68,1835.17,1801.36
6/27/2005,1845.3,1834.1,1848.69,1832.6
6/28/2005,1892.11,1854.52,1892.11,1853.27
6/29/2005,1890.41,1902.97,1911.27,1885.89
6/30/2005,1887.28,1890.62,1897.65,1882.85
7/1/2005,1898.06,1880.1,1902.38,1877.07
7/4/2005,1904.29,1903.59,1912.27,1901.38
7/5/2005,1876.2,1902.92,1907.31,1871.89
7/6/2005,1881.76,1878.56,1884.48,1872.29
7/7/2005,1883.91,1879.11,1886.37,1872.39
7/8/2005,1880.64,1875.1,1888.47,1872.24
7/11/2005,1905.85,1899.96,1907.29,1897.78
7/12/2005,1926.46,1917.16,1928.24,1916.58
7/13/2005,1930.12,1935.1,1939.18,1921.77
7/14/2005,1944.76,1937.41,1951.8,1935.9
7/15/2005,1937.75,1953.9,1955.23,1934.54
7/19/2005,1915.67,1936.14,1936.29,1911.69
7/20/2005,1927.13,1921.63,1927.91,1907.12
7/21/2005,1925.73,1931.31,1935.06,1924.9
7/22/2005,1929.55,1918.29,1930.41,1910.89
7/25/2005,1943.47,1932.12,1944.95,1931.42
7/26/2005,1937.86,1944.24,1952,1933.11
7/27/2005,1945.93,1945.82,1952.17,1940.77
7/28/2005,1944.68,1948.33,1951.53,1940.62
7/29/2005,1947.19,1943.36,1947.19,1932.87
8/1/2005,1957.59,1951.6,1960.04,1940.27
8/2/2005,1924.17,1961.21,1963.1,1922.5
8/3/2005,1869.95,1928.57,1928.76,1867.81
8/4/2005,1841.04,1852.11,1852.11,1793.11
8/5/2005,1799.95,1830.5,1838.25,1796.82
8/8/2005,1811.88,1776.52,1812.19,1737.61
8/9/2005,1865.69,1825.43,1869.49,1825.43
8/10/2005,1873.39,1884.3,1894.96,1871.42
8/11/2005,1854.35,1884.48,1886.73,1853.42
8/12/2005,1850.79,1858.34,1859.51,1846.33
8/15/2005,1842.91,1848.55,1852.46,1839.82
8/16/2005,1863.25,1846.49,1863.25,1841.14
8/17/2005,1860.04,1858.04,1870.17,1853.17
8/18/2005,1909.89,1864.94,1909.89,1864.66
8/19/2005,1896.19,1901.65,1917.22,1894.7
8/22/2005,1919.82,1906.28,1920.83,1906.1
8/23/2005,1898.63,1923.72,1924.79,1897.85
8/24/2005,1891.54,1892.1,1896.87,1885.45
8/25/2005,1866.09,1885.6,1888.93,1864.27
8/26/2005,1883.34,1872.35,1886.66,1871.09
8/29/2005,1876.75,1883.86,1887.45,1875.46
8/30/2005,1900.91,1888.42,1903.41,1888.01
8/31/2005,1908.51,1898.18,1911.73,1896.26
9/1/2005,1910.42,1918.02,1921.37,1906.49
9/2/2005,1914.91,1910.95,1914.91,1902.34
