date,open,high,low,close
2020-05-25,8261.4300,8294.8700,8178.9400,8286.4300
2020-05-26,8286.4300,8435.5800,8286.4300,8390.5200
2020-05-27,8390.5200,8443.9000,8374.5300,8404.6500
2020-05-28,8404.6500,8456.7700,8317.0600,8343.6700
2020-05-29,8343.6700,8353.6100,8265.8200,8341.1000
2020-06-01,8341.1000,8470.9400,8341.1000,8435.8600
2020-06-02,8435.8600,8516.2000,8435.8600,8497.8000
2020-06-03,8497.8000,8652.7200,8497.8000,8646.6600
2020-06-04,8646.6600,8734.2900,8646.6600,8717.0400
2020-06-05,8717.0400,8799.4000,8717.0400,8794.8600
2020-06-08,8794.8600,8936.1100,8794.8600,8927.5400
2020-06-09,8927.5400,8945.8900,8850.8700,8945.7000
2020-06-10,8945.7000,9039.2100,8926.4000,9020.3600
2020-06-11,9020.3600,9073.5300,8879.4000,8902.1100
2020-06-12,8902.1100,8902.1100,8692.1800,8795.4000
2020-06-15,8795.4000,8819.0100,8671.5400,8680.5500
2020-06-16,8680.5500,8872.9400,8680.5500,8838.1000
2020-06-17,8838.1000,8872.2600,8803.3400,8847.0100
2020-06-18,8847.0100,8856.2700,8788.4900,8829.1300
2020-06-19,8829.1300,8854.6300,8813.5200,8837.4900
2020-06-22,8837.4900,8901.2100,8831.8400,8847.0000
2020-06-23,8847.0000,8932.2800,8823.5600,8894.6500
2020-06-24,8894.6500,8979.7000,8894.6500,8942.7000
2020-06-29,8942.7000,8942.7000,8801.7300,8840.0700
2020-06-30,8840.0700,8908.3900,8840.0700,8892.0600
2020-07-01,8892.0600,8978.2600,8892.0600,8952.0800
2020-07-02,8952.0800,9025.2500,8936.5100,9021.8100
2020-07-03,9021.8100,9148.2600,9021.8100,9130.9300
2020-07-06,9130.9300,9288.3700,9130.9300,9288.3700
2020-07-07,9288.3700,9415.6700,9252.9400,9300.1300
2020-07-08,9300.1300,9384.8000,9285.8300,9360.5100
2020-07-09,9360.5100,9449.8400,9360.5100,9388.6400
2020-07-10,9388.6400,9462.0800,9308.9300,9342.7500
2020-07-13,9342.7500,9462.0600,9342.7500,9457.4100
2020-07-14,9457.4100,9533.6100,9426.0200,9519.8000
2020-07-15,9519.8000,9619.0600,9484.1800,9520.6000
2020-07-16,9520.6000,9520.6000,9401.8300,9450.0000
2020-07-17,9450.0000,9601.9300,9450.0000,9556.0600
2020-07-20,9556.0600,9592.8100,9467.5700,9535.7800
2020-07-21,9535.7800,9822.1500,9535.7800,9761.9200
2020-07-22,9761.9200,9832.3700,9735.8900,9819.2600
2020-07-23,9819.2600,9819.2600,9697.3600,9751.7600
2020-07-24,9751.7600,9900.6600,9691.6600,9733.0200
2020-07-27,9733.0200,10213.7100,9733.0200,10176.2400
2020-07-28,10176.2400,10729.4400,10176.2400,10250.0900
2020-07-29,10250.0900,10264.1600,10086.1000,10123.7000
2020-07-30,10123.7000,10382.7400,10123.7000,10297.7200
2020-07-31,10297.7200,10297.7200,10190.4700,10204.3300
2020-08-03,10204.3300,10204.3300,10033.5100,10039.2600
2020-08-04,10039.2600,10223.2500,10039.2600,10220.5200
2020-08-05,10220.5200,10325.3000,10220.5200,10275.7800
2020-08-06,10275.7800,10437.7300,10275.7800,10396.6100
2020-08-07,10396.6100,10396.6100,10267.0200,10316.7400
2020-08-10,10316.7400,10416.9700,10258.4600,10385.7200
2020-08-11,10385.7200,10385.7200,10270.9900,10270.9900
2020-08-12,10270.9900,10270.9900,10115.7700,10131.2000
2020-08-13,10131.2000,10265.2900,10131.2000,10247.9000
2020-08-14,10247.9000,10247.9000,10161.6400,10229.5200
2020-08-17,10229.5200,10370.2300,10222.5600,10369.7400
2020-08-18,10369.7400,10395.3900,10256.1700,10280.9100
2020-08-19,10280.9100,10341.7100,10180.2200,10180.2200
2020-08-20,10180.2200,10180.2200,9683.8800,9871.9600
2020-08-21,9871.9600,10097.9000,9871.9600,10064.1200
2020-08-24,10064.1200,10171.6400,10037.2200,10083.9200
2020-08-25,10083.9200,10224.4200,10083.9200,10180.9900
2020-08-26,10180.9900,10264.3600,10163.9400,10264.3100
2020-08-27,10264.3100,10401.8200,10232.4100,10236.6400
2020-08-28,10236.6400,10236.6400,10083.0600,10141.1900
2020-08-31,10141.1900,10216.4300,9982.0300,9982.0300
2020-09-01,9982.0300,10106.6900,9980.1800,10106.6900
2020-09-02,10106.6900,10205.9200,10036.0800,10088.0300
2020-09-03,10088.0300,10223.6000,10088.0300,10140.5200
2020-09-04,10140.5200,10140.5200,9979.6800,10019.9900
2020-09-07,10019.9900,10086.1700,9979.8500,10004.6600
2020-09-08,10004.6600,10113.8600,10004.6600,10083.6300
2020-09-09,10083.6300,10083.6300,9920.5300,10015.5000
2020-09-10,10015.5000,10125.1400,10015.5000,10125.1400
2020-09-11,10125.1400,10142.9000,10084.0400,10142.9000
2020-09-14,10142.9000,10250.6500,10136.4600,10241.6300
2020-09-15,10241.6300,10314.4200,10217.9800,10294.1400
2020-09-16,10294.1400,10505.6100,10294.1400,10450.5700
2020-09-17,10450.5700,10450.5700,10276.1200,10301.7100
2020-09-18,10301.7100,10331.2400,10241.5400,10269.4200
2020-09-21,10269.4200,10352.0200,10198.3700,10199.6700
2020-09-22,10199.6700,10199.6700,10085.1300,10096.4100
2020-09-23,10096.4100,10137.7500,10018.6500,10051.0200
2020-09-24,10051.0200,10051.0200,9808.9800,9809.0500
2020-09-25,9809.0500,9906.7600,9758.5200,9810.8000
2020-09-28,9810.8000,10005.2800,9810.8000,10005.2800
2020-09-29,10005.2800,10101.0500,9972.4500,10014.8200
2020-09-30,10014.8200,10109.6500,10014.8200,10052.8700
2020-10-05,10052.8700,10160.9200,10041.1900,10055.6000
2020-10-06,10055.6000,10193.8000,10055.6000,10181.2900
2020-10-07,10181.2900,10265.2400,10101.9300,10228.1300
2020-10-08,10228.1300,10403.9200,10228.1300,10400.4000
2020-10-12,10400.4000,10533.0200,10400.4000,10508.5800
2020-10-13,10508.5800,10549.3400,10409.9100,10491.3200
2020-10-14,10491.3200,10491.3200,10412.8400,10438.1800
2020-10-15,10438.1800,10438.1800,10299.2100,10339.7100
2020-10-16,10339.7100,10405.9200,10279.1700,10279.1700
2020-10-19,10279.1700,10428.9800,10279.1700,10423.4800
2020-10-20,10423.4800,10425.1800,10346.2300,10352.0000
2020-10-21,10352.0000,10427.7500,10335.6900,10360.1000
2020-10-22,10360.1000,10413.6100,10319.9300,10413.6000
2020-10-23,10413.6000,10458.0900,10357.0700,10368.9500
2020-10-26,10368.9500,10429.0500,10362.1300,10367.6800
2020-10-27,10367.6800,10367.6800,10283.7600,10335.2100
2020-10-28,10335.2100,10335.2100,10237.8900,10266.9300
2020-10-29,10266.9300,10266.9300,10093.5400,10137.7700
2020-10-30,10137.7700,10137.7700,10044.0200,10047.1800
2020-11-02,10047.1800,10107.5500,9987.4700,10107.1300
2020-11-03,10107.1300,10250.6200,10107.1300,10224.4500
2020-11-04,10224.4500,10381.6400,10224.4500,10361.2000
2020-11-05,10361.2000,10405.6100,10317.9500,10405.6100
2020-11-06,10405.6100,10472.2500,10400.6800,10452.0400
2020-11-09,10452.0400,10600.3500,10452.0400,10574.5000
2020-11-10,10574.5000,10574.5000,10457.2100,10509.6900
2020-11-11,10509.6900,10660.7700,10475.8800,10660.7700
2020-11-12,10660.7700,10736.2900,10629.0800,10651.3000
2020-11-13,10651.3000,10700.3000,10603.0800,10700.3000
2020-11-16,10700.3000,11015.8800,10700.3000,11015.8800
2020-11-17,11015.8800,11284.3600,11015.8800,11051.2700
2020-11-18,11051.2700,11238.2400,11051.2700,11238.2400
2020-11-19,11238.2400,11247.0300,11141.5700,11160.6500
2020-11-20,11160.6500,11160.6500,11088.7400,11138.5100
2020-11-23,11138.5100,11331.4800,11138.5100,11289.9700
2020-11-24,11289.9700,11353.6500,11205.4700,11213.9200
2020-11-25,11213.9200,11280.2900,11123.6200,11125.7900
2020-11-26,11125.7900,11227.4000,11125.7900,11192.8000
2020-11-27,11192.8000,11213.8300,11148.3000,11181.8000
2020-11-30,11181.8000,11260.5100,11011.3000,11011.3000
2020-12-01,11011.3000,11182.8300,11011.3000,11182.5700
2020-12-02,11182.5700,11308.1900,11182.5700,11303.7300
2020-12-03,11303.7300,11346.4100,11251.5200,11290.9500
2020-12-04,11290.9500,11461.5900,11290.9500,11437.8300
2020-12-07,11437.8300,11617.5000,11437.8300,11597.9700
2020-12-08,11597.9700,11733.5100,11512.1300,11723.1800
2020-12-09,11723.1800,11753.6100,11675.6700,11703.0800
2020-12-10,11703.0800,11703.0800,11520.1400,11565.5900
2020-12-11,11565.5900,11657.3900,11444.5900,11621.9400
2020-12-14,11621.9400,11621.9400,11515.0400,11515.3700
2020-12-15,11515.3700,11547.3500,11395.5600,11412.6200
2020-12-16,11412.6200,11626.8900,11412.6200,11587.2700
2020-12-17,11587.2700,11624.6100,11508.3900,11539.5800
2020-12-18,11539.5800,11598.1500,11522.8800,11536.7600
2020-12-21,11536.7600,11669.2200,11481.0100,11669.2200
2020-12-22,11669.2200,11684.2100,11504.8300,11511.5600
2020-12-23,11511.5600,11556.6800,11468.7300,11524.7900
2020-12-24,11524.7900,11594.2000,11524.7900,11562.5800
2020-12-25,11562.5800,11669.2300,11562.5800,11600.6000
2020-12-28,11600.6000,11703.6600,11600.6000,11703.0600
2020-12-29,11703.0600,11741.5400,11655.8200,11688.4000
2020-12-30,11688.4000,11910.0500,11685.4900,11905.3000
2020-12-31,11905.3000,11966.1600,11872.1200,11952.9400
2021-01-04,11952.9400,12146.2600,11926.7600,12094.4100
2021-01-05,12094.4100,12207.7100,12073.9400,12207.7100
2021-01-06,12207.7100,12435.0200,12138.9200,12287.0100
2021-01-07,12287.0100,12601.8100,12287.0100,12534.6100
2021-01-08,12534.6100,12808.9300,12534.6100,12808.9300
2021-01-11,12808.9300,12901.8300,12738.7200,12901.7200
2021-01-12,12901.7200,13016.2500,12817.0700,12913.9400
2021-01-13,12913.9400,13183.5600,12913.9400,13178.8400
2021-01-14,13178.8400,13178.8400,12990.0500,13060.5000
2021-01-15,13060.5000,13473.4000,13060.5000,13079.1400
2021-01-18,13079.1400,13160.3400,12849.4600,13101.7400
2021-01-19,13101.7400,13485.7800,13101.7400,13416.7400
2021-01-20,13416.7400,13647.2800,13416.7400,13526.6800
2021-01-21,13526.6800,13999.6100,13465.9700,13922.3000
2021-01-22,13922.3000,13922.3000,13650.0900,13664.8400
2021-01-25,13664.8400,13664.8400,13371.2000,13532.0500
2021-01-26,13532.0500,13615.0500,13157.3400,13237.1700
2021-01-27,13237.1700,13406.9700,13201.0500,13248.8700
2021-01-28,13248.8700,13248.8700,12927.7900,12980.0400
2021-01-29,12980.0400,13184.2200,12748.1000,12748.1000
2021-02-01,12748.1000,13082.9400,12706.0500,13062.7000
2021-02-02,13062.7000,13506.8100,13062.7000,13413.0200
2021-02-03,13413.0200,13559.8200,13395.3400,13414.7200
2021-02-04,13414.7200,13436.9100,13226.3500,13348.8600
2021-02-05,13348.8600,13594.9000,13348.8600,13444.9700
2021-02-17,13444.9700,14061.8400,13444.9700,13995.1900
2021-02-18,13995.1900,14085.7000,13917.6100,13983.8400
2021-02-19,13983.8400,13983.8400,13743.8800,13844.9500
2021-02-22,13844.9500,14042.4000,13828.7000,13828.7000
2021-02-23,13828.7000,13828.7000,13589.7400,13794.9500
2021-02-24,13794.9500,13794.9500,13555.5100,13558.4400
2021-02-25,13558.4400,13780.4400,13558.4400,13766.9800
2021-02-26,13766.9800,13766.9800,13221.5400,13221.6600
2021-03-02,13221.6600,13529.2600,13221.6600,13277.7500
2021-03-03,13277.7500,13532.4500,13206.6300,13528.0200
2021-03-04,13528.0200,13528.0200,13144.8200,13188.9200
2021-03-05,13188.9200,13225.6200,12913.0100,13153.2000
2021-03-08,13153.2000,13326.6000,13102.0500,13102.2100
2021-03-09,13102.2100,13122.5900,12937.8600,13122.5900
2021-03-10,13122.5900,13238.8000,13105.7700,13164.8500
2021-03-11,13164.8500,13461.5300,13164.8500,13410.1100
2021-03-12,13410.1100,13545.4300,13407.0700,13496.2200
2021-03-15,13496.2200,13505.3000,13422.1800,13462.8000
2021-03-16,13462.8000,13540.5100,13439.9900,13521.7500
2021-03-17,13521.7500,13530.5500,13356.3600,13401.6600
2021-03-18,13401.6600,13563.3800,13401.6600,13431.2600
2021-03-19,13431.2600,13431.2600,13178.6100,13196.1100
2021-03-22,13196.1100,13347.9700,13110.6800,13286.7000
2021-03-23,13286.7000,13459.7500,13286.7000,13303.0700
2021-03-24,13303.0700,13303.0700,13032.8800,13089.3300
2021-03-25,13089.3300,13218.9000,13005.1000,13136.9900
2021-03-26,13136.9900,13390.5300,13136.9900,13363.9200
2021-03-29,13363.9200,13556.3700,13363.9200,13511.1400
2021-03-30,13511.1400,13560.2400,13453.1900,13556.0900
2021-03-31,13556.0900,13556.0900,13385.0400,13391.6200
2021-04-01,13391.6200,13560.8300,13391.6200,13547.9000
2021-04-06,13547.9000,13774.8500,13547.9000,13695.5700
2021-04-07,13695.5700,13763.3500,13651.4400,13722.2000
2021-04-08,13722.2000,13800.2500,13612.1600,13795.8700
2021-04-09,13795.8700,13884.9400,13712.9500,13723.6300
2021-04-12,13723.6300,13810.8200,13619.5000,13656.4100
2021-04-13,13656.4100,13836.9000,13656.4100,13677.6400
2021-04-14,13677.6400,13765.3500,13533.4100,13765.3500
2021-04-15,13765.3500,13934.0900,13721.6600,13934.0900
2021-04-16,13934.0900,13934.0900,13787.4200,13906.0100
2021-04-19,13906.0100,13920.5800,13819.6000,13886.0500
2021-04-20,13886.0500,13928.7300,13805.8100,13928.7300
2021-04-21,13928.7300,13928.7300,13732.4000,13732.5700
2021-04-22,13732.5700,13874.7900,13695.3500,13699.8400
2021-04-23,13699.8400,13904.0900,13670.7000,13904.0900
2021-04-26,13904.0900,14109.2500,13904.0900,14109.2500
2021-04-27,14109.2500,14134.1800,14015.7400,14102.3200
2021-04-28,14102.3200,14102.3200,13958.7500,14009.8300
2021-04-29,14009.8300,14161.4500,14007.4300,14008.6600
2021-05-03,14008.6600,14008.6600,13729.7400,13731.2500
2021-05-04,13731.2500,13788.0100,13423.6200,13650.2500
2021-05-05,13650.2500,13710.3400,13523.6600,13523.6600
2021-05-06,13523.6600,13699.7100,13485.3300,13676.9100
2021-05-07,13676.9100,13903.7200,13676.9100,13903.7200
2021-05-10,13903.7200,13903.7200,13721.6700,13745.9700
2021-05-11,13745.9700,13745.9700,13179.1000,13241.4800
2021-05-12,13241.4800,13241.4800,12065.0900,12820.7500
2021-05-13,12820.7500,12939.1500,12431.5100,12632.0700
2021-05-14,12632.0700,12970.9900,12632.0700,12831.8100
2021-05-17,12831.8100,12831.8100,12394.2200,12559.6500
2021-05-18,12559.6500,13178.6400,12559.6500,13167.7500
2021-05-19,13167.7500,13202.3000,13018.6300,13069.0400
2021-05-20,13069.0400,13103.0100,12920.9700,13032.0300
2021-05-21,13032.0300,13329.7700,13032.0300,13204.9500
2021-05-24,13204.9500,13214.1900,13064.6600,13153.0400
2021-05-25,13153.0400,13455.9300,13153.0400,13415.8800
2021-05-26,13415.8800,13506.0600,13347.8900,13425.8700
2021-05-27,13425.8700,13425.8700,13199.4500,13352.4600
2021-05-28,13352.4600,13561.4300,13352.4600,13536.9300
2021-05-31,13536.9300,13732.5700,13536.9300,13718.0400
2021-06-01,13718.0400,13778.2000,13674.0500,13723.9200
2021-06-02,13723.9200,13781.7600,13620.2800,13694.2900
2021-06-03,13694.2900,13791.8000,13694.2900,13724.4700
2021-06-04,13724.4700,13724.4700,13581.5400,13672.7800
2021-06-07,13672.7800,13683.4500,13413.4700,13619.0800
2021-06-08,13619.0800,13687.5100,13564.7100,13577.3200
2021-06-09,13577.3200,13577.3200,13441.0500,13490.5800
2021-06-10,13490.5800,13711.4900,13490.5800,13711.2000
2021-06-11,13711.2000,13798.7300,13711.2000,13741.9200
2021-06-15,13741.9200,13866.8700,13741.9200,13842.6000
2021-06-16,13842.6000,13842.6000,13764.0900,13781.3200
2021-06-17,13781.3200,13793.5300,13633.5100,13793.4900
2021-06-18,13793.4900,13810.4800,13687.1400,13687.1400
2021-06-21,13687.1400,13687.1400,13369.7200,13390.7300
2021-06-22,13390.7300,13514.0200,13350.1400,13350.1400
2021-06-23,13350.1400,13650.1600,13350.1400,13610.8600
2021-06-24,13610.8600,13652.2000,13566.9700,13600.3400
2021-06-25,13600.3400,13745.0700,13600.3400,13663.4300
2021-06-28,13663.4300,13708.5300,13606.3400,13695.9100
2021-06-29,13695.9100,13828.0400,13695.9100,13754.3700
2021-06-30,13754.3700,13893.3700,13754.3700,13843.2900
2021-07-01,13843.2900,13914.2500,13782.3900,13820.4900
2021-07-02,13820.4900,13858.9700,13752.6800,13765.2300
2021-07-05,13765.2300,13957.0100,13765.2300,13914.5000
2021-07-06,13914.5000,13974.0000,13882.4700,13906.5000
2021-07-07,13906.5000,13909.9200,13799.7800,13871.4900
2021-07-08,13871.4900,13920.9900,13768.9400,13842.0200
2021-07-09,13842.0200,13842.0200,13618.2200,13677.3500
2021-07-12,13677.3500,13938.0000,13677.3500,13827.6500
2021-07-13,13827.6500,14029.3200,13827.6500,13961.3200
2021-07-14,13961.3200,14063.1800,13929.5700,14008.9800
2021-07-15,14008.9800,14132.4000,14008.9800,14132.4000
2021-07-16,14132.4000,14132.4000,13820.4800,13909.8100
2021-07-19,13909.8100,13909.8100,13703.2000,13777.6600
2021-07-20,13777.6600,13777.6600,13609.9100,13630.3800
2021-07-21,13630.3800,13756.5500,13535.0300,13623.8100
2021-07-22,13623.8100,13784.5600,13623.8100,13714.8400
2021-07-23,13714.8400,13762.6200,13630.2400,13672.3600
2021-07-26,13672.3600,13729.3600,13499.0600,13500.3300
2021-07-27,13500.3300,13560.7200,13451.8200,13459.8400
2021-07-28,13459.8400,13459.8400,13209.5400,13374.0800
2021-07-29,13374.0800,13553.8300,13374.0800,13549.7200
2021-07-30,13549.7200,13567.8500,13455.9600,13459.9600
2021-08-02,13459.9600,13680.1200,13457.9200,13680.1200
2021-08-03,13680.1200,13731.9000,13645.0000,13731.9000
2021-08-04,13731.9000,13808.8900,13727.7700,13799.9900
2021-08-05,13799.9900,13829.8100,13759.7200,13803.4300
2021-08-06,13803.4300,13803.4300,13663.9100,13725.1000
2021-08-09,13725.1000,13738.5000,13553.2000,13738.0300
2021-08-10,13738.0300,13765.5300,13599.2900,13618.6100
2021-08-11,13618.6100,13618.6100,13478.2800,13593.5200
2021-08-12,13593.5200,13593.5200,13486.8400,13534.1200
2021-08-13,13534.1200,13534.1200,13368.2700,13383.2300
2021-08-16,13383.2300,13393.8300,13290.7600,13354.2000
2021-08-17,13354.2000,13354.2000,13223.4000,13229.0900
2021-08-18,13229.0900,13276.8400,13017.2000,13276.0000
2021-08-19,13276.0000,13276.0000,12929.3300,12929.3300
2021-08-20,12929.3300,13037.2500,12800.4500,12855.2100
2021-08-23,12855.2100,13246.8900,12855.2100,13180.9200
2021-08-24,13180.9200,13317.5100,13180.9200,13265.2400
2021-08-25,13265.2400,13459.1700,13265.2400,13459.1700
2021-08-26,13459.1700,13651.4500,13447.0800,13523.6900
2021-08-27,13523.6900,13660.7300,13473.0700,13659.4400
2021-08-30,13659.4400,13818.1100,13659.4400,13818.1100
2021-08-31,13818.1100,13933.3300,13644.1900,13933.3300
2021-09-01,13933.3300,13933.3300,13841.8700,13906.3800
2021-09-02,13906.3800,13954.4400,13789.6900,13796.1800
2021-09-03,13796.1800,14010.4100,13796.1800,13998.1900
2021-09-06,13998.1900,14181.8300,13960.2400,14059.5900
2021-09-07,14059.5900,14111.2800,13944.2100,13968.7100
2021-09-08,13968.7100,14015.1500,13765.4000,13884.4500
2021-09-09,13884.4500,13895.7100,13720.8800,13877.1200
2021-09-10,13877.1200,13997.5900,13831.4200,13997.5400
2021-09-13,13997.5400,13997.5400,13898.7300,13932.3800
2021-09-14,13932.3800,14002.7800,13909.0700,13924.3900
2021-09-15,13924.3900,13931.5100,13821.6900,13834.3300
2021-09-16,13834.3300,13869.0900,13719.9100,13744.0700
2021-09-17,13744.0700,13866.4500,13699.4500,13714.4400
2021-09-22,13714.4400,13714.4400,13341.0200,13422.5300
2021-09-23,13422.5300,13591.5200,13422.5300,13516.7900
2021-09-24,13516.7900,13691.6300,13516.7900,13691.6300
2021-09-27,13691.6300,13756.6700,13652.5400,13756.5700
2021-09-28,13756.5700,13756.5700,13567.7000,13624.7200
2021-09-29,13624.7200,13624.7200,13279.7600,13334.3100
2021-09-30,13334.3100,13440.5000,13240.1600,13369.3000
2021-10-01,13369.3000,13369.3000,13073.3000,13135.4400
2021-10-04,13135.4400,13198.2700,13003.9000,13043.1300
2021-10-05,13043.1300,13043.1300,12822.8300,13034.5700
2021-10-06,13034.5700,13122.2400,12933.1600,13020.0200
2021-10-07,13020.0200,13282.8700,13020.0200,13257.1800
2021-10-08,13257.1800,13301.3400,13135.9300,13167.1000
2021-10-12,13167.1000,13167.1000,12912.7000,13052.6300
2021-10-13,13052.6300,13076.1800,12946.7900,12964.7500
2021-10-14,12964.7500,13108.7700,12964.7500,12979.7300
2021-10-15,12979.7300,13383.3300,12979.7300,13383.3300
2021-10-18,13383.3300,13448.0400,13266.4500,13269.2700
2021-10-19,13269.2700,13451.7700,13269.2700,13437.4000
2021-10-20,13437.4000,13506.4700,13388.0900,13408.9300
2021-10-21,13408.9300,13514.7500,13382.6600,13399.4900
2021-10-22,13399.4900,13444.0700,13324.9000,13418.2000
2021-10-25,13418.2000,13418.2000,13285.2400,13375.9900
2021-10-26,13375.9900,13532.8300,13375.9900,13507.3000
2021-10-27,13507.3000,13514.1000,13422.4900,13508.2900
2021-10-28,13508.2900,13508.2900,13404.0800,13452.5800
2021-10-29,13357.3000,13435.5000,13357.3000,13378.0200
2021-11-02,13378.0200,13515.3300,13374.3700,13408.3300
2021-11-03,13408.3300,13488.1900,13408.3300,13434.0400
2021-11-04,13434.0400,13503.3500,13349.3700,13373.2200
2021-11-05,13373.2200,13600.8900,13373.2200,13600.8900
2021-11-08,13600.8900,13709.7500,13577.6100,13709.7500
2021-11-09,13709.7500,13891.0800,13709.7500,13822.1600
2021-11-10,13822.1600,13830.9800,13758.8500,13812.0000
2021-11-11,13812.0000,13812.0000,13647.6200,13694.2600
2021-11-12,13694.2600,13835.6700,13694.2600,13734.8300
2021-11-15,13734.8300,13885.1800,13734.8300,13831.9000
2021-11-16,13831.9000,13889.1800,13822.3400,13882.7500
2021-11-17,13882.7500,13948.0300,13866.7800,13914.1400
2021-11-18,13914.1400,14007.1800,13910.3500,14007.1800
2021-11-19,14007.1800,14158.2800,13991.3000,14023.9600
2021-11-22,14023.9600,14038.0700,13968.1900,13968.1900
2021-11-23,13968.1900,13968.1900,13858.9900,13875.1800
2021-11-24,13875.1800,13897.0100,13745.9400,13779.4900
2021-11-25,13779.4900,13847.6800,13735.8100,13788.0800
2021-11-26,13788.0800,13788.0800,13533.8000,13582.3700
2021-11-29,13582.3700,13628.7000,13467.5600,13548.3000
2021-11-30,13548.3000,13713.6100,13532.1000,13590.7800
2021-12-01,13590.7800,13803.5200,13569.9200,13756.1000
2021-12-02,13756.1000,13977.0200,13748.3800,13977.0200
2021-12-03,13977.0200,13992.7600,13868.8700,13898.8300
2021-12-06,13898.8300,13962.8400,13777.7800,13862.9800
2021-12-07,13862.9800,13965.3700,13799.5800,13960.4000
2021-12-08,13960.4000,14122.5300,13948.9000,13949.4900
2021-12-09,13949.4900,14026.7200,13918.5200,14026.7200
2021-12-10,14026.7200,14026.7200,13894.9700,13946.4400
2021-12-13,13946.4400,14028.0200,13882.5700,13882.9500
2021-12-14,13882.9500,13882.9500,13752.9800,13797.5600
2021-12-15,13797.5600,13836.1800,13734.6500,13820.5400
2021-12-16,13820.5400,13937.5900,13820.5400,13922.9700
2021-12-17,13922.9700,13969.1900,13842.3700,13969.1500
2021-12-20,13969.1500,13969.1500,13794.6300,13810.2600
